timestamp,market_ticker,category,best_bid,best_ask,mid_price,micro_price,spread,imbalance,bid_count,ask_count,best_bid_size,best_ask_size,is_crossed,bids,asks
2026-02-26T19:30:44.987042+00:00,KXNBAGAME-26FEB28TORWAS-TOR,sports,0.76,0.78,0.77,,0.02,-0.16664384799478638,23,15,,,False,"[[76, 125], [75, 114], [74, 60], [73, 200], [70, 5], [68, 2000], [52, 86], [51, 88], [50, 107], [49, 146], [48, 223], [47, 242], [46, 275], [22, 636], [21, 1767], [14, 411], [13, 500], [12, 300], [11, 500], [5, 500], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5422], [3, 50996], [4, 290], [5, 1768], [6, 264], [7, 12258], [8, 15522], [9, 548], [12, 500], [13, 500], [16, 20], [19, 124], [21, 822], [22, 5019]]"
2026-02-26T19:32:13.536594+00:00,KXNBAGAME-26FEB28TORWAS-TOR,sports,0.76,0.78,0.77,,0.02,-0.16664384799478638,23,15,,,False,"[[76, 125], [75, 114], [74, 60], [73, 200], [70, 5], [68, 2000], [52, 86], [51, 88], [50, 107], [49, 146], [48, 223], [47, 242], [46, 275], [22, 636], [21, 1767], [14, 411], [13, 500], [12, 300], [11, 500], [5, 500], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5422], [3, 50996], [4, 290], [5, 1768], [6, 264], [7, 12258], [8, 15522], [9, 548], [12, 500], [13, 500], [16, 20], [19, 124], [21, 822], [22, 5019]]"
2026-02-26T19:34:47.534217+00:00,KXNBAGAME-26FEB28TORWAS-TOR,sports,0.73,0.77,0.75,,0.04,-0.1720062721795824,14,16,,,False,"[[73, 225], [71, 175], [70, 5], [68, 2000], [18, 647], [17, 2183], [14, 411], [13, 500], [12, 300], [11, 500], [5, 500], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5288], [3, 50873], [4, 1435], [5, 656], [6, 154], [7, 12150], [8, 15522], [9, 548], [12, 500], [13, 500], [16, 20], [19, 124], [21, 903], [22, 5283], [23, 92]]"
2026-02-26T19:37:39.158011+00:00,KXNBAGAME-26FEB28TORWAS-TOR,sports,0.76,0.78,0.77,,0.02,-0.16664384799478638,23,15,,,False,"[[76, 125], [75, 114], [74, 60], [73, 200], [70, 5], [68, 2000], [52, 86], [51, 88], [50, 107], [49, 146], [48, 223], [47, 242], [46, 275], [22, 636], [21, 1767], [14, 411], [13, 500], [12, 300], [11, 500], [5, 500], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5422], [3, 50996], [4, 290], [5, 1768], [6, 264], [7, 12258], [8, 15522], [9, 548], [12, 500], [13, 500], [16, 20], [19, 124], [21, 822], [22, 5019]]"
2026-02-26T19:43:42.520364+00:00,KXNBAGAME-26FEB28TORWAS-TOR,sports,0.73,0.77,0.75,,0.04,-0.1720062721795824,14,16,,,False,"[[73, 225], [71, 175], [70, 5], [68, 2000], [18, 647], [17, 2183], [14, 411], [13, 500], [12, 300], [11, 500], [5, 500], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5288], [3, 50873], [4, 1435], [5, 656], [6, 154], [7, 12150], [8, 15522], [9, 548], [12, 500], [13, 500], [16, 20], [19, 124], [21, 903], [22, 5283], [23, 92]]"
2026-02-26T19:45:28.193669+00:00,KXNBAGAME-26FEB28TORWAS-TOR,sports,0.76,0.78,0.77,,0.02,-0.16606840464068656,23,15,,,False,"[[76, 125], [75, 114], [74, 60], [73, 200], [70, 5], [68, 2000], [52, 86], [51, 88], [50, 107], [49, 146], [48, 223], [47, 242], [46, 275], [22, 636], [21, 1767], [14, 411], [13, 500], [12, 300], [11, 500], [5, 500], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5422], [3, 50996], [4, 290], [5, 1768], [6, 264], [7, 12258], [8, 15522], [9, 548], [12, 500], [13, 500], [16, 20], [19, 124], [21, 822], [22, 4893]]"
2026-02-26T19:52:33.781783+00:00,KXNBAGAME-26FEB28TORWAS-TOR,sports,0.73,0.77,0.75,,0.04,-0.1720062721795824,14,16,,,False,"[[73, 225], [71, 175], [70, 5], [68, 2000], [18, 647], [17, 2183], [14, 411], [13, 500], [12, 300], [11, 500], [5, 500], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5288], [3, 50873], [4, 1435], [5, 656], [6, 154], [7, 12150], [8, 15522], [9, 548], [12, 500], [13, 500], [16, 20], [19, 124], [21, 903], [22, 5283], [23, 92]]"
2026-02-26T19:53:56.954823+00:00,KXNBAGAME-26FEB28TORWAS-TOR,sports,0.76,0.78,0.77,,0.02,-0.1653456928941667,23,15,,,False,"[[76, 125], [75, 114], [74, 60], [73, 200], [70, 5], [68, 2000], [52, 86], [51, 88], [50, 107], [49, 146], [48, 223], [47, 242], [46, 275], [22, 636], [21, 1767], [14, 411], [13, 500], [12, 300], [11, 500], [5, 500], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5422], [3, 50996], [4, 290], [5, 1768], [6, 264], [7, 12258], [8, 15522], [9, 548], [12, 500], [13, 500], [16, 20], [19, 124], [21, 822], [22, 4735]]"
2026-02-26T20:01:24.944797+00:00,KXNBAGAME-26FEB28TORWAS-TOR,sports,0.73,0.77,0.75,,0.04,-0.1720062721795824,14,16,,,False,"[[73, 225], [71, 175], [70, 5], [68, 2000], [18, 647], [17, 2183], [14, 411], [13, 500], [12, 300], [11, 500], [5, 500], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5288], [3, 50873], [4, 1435], [5, 656], [6, 154], [7, 12150], [8, 15522], [9, 548], [12, 500], [13, 500], [16, 20], [19, 124], [21, 903], [22, 5283], [23, 92]]"
2026-02-26T20:03:04.016710+00:00,KXNBAGAME-26FEB28TORWAS-TOR,sports,0.76,0.78,0.77,,0.02,-0.1700457023291669,26,15,,,False,"[[76, 125], [75, 114], [74, 60], [73, 200], [70, 5], [68, 2000], [66, 20], [56, 20], [52, 86], [51, 88], [50, 107], [49, 146], [48, 223], [47, 242], [46, 295], [37, 1001], [36, 20], [26, 376], [22, 636], [13, 500], [12, 300], [11, 500], [5, 500], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5442], [3, 50996], [4, 290], [5, 1775], [6, 264], [7, 12258], [8, 15522], [9, 548], [12, 520], [13, 500], [16, 20], [19, 124], [21, 822], [22, 4704]]"
2026-02-26T20:10:16.271794+00:00,KXNBAGAME-26FEB28TORWAS-TOR,sports,0.73,0.77,0.75,,0.04,-0.1720062721795824,14,16,,,False,"[[73, 225], [71, 175], [70, 5], [68, 2000], [18, 647], [17, 2183], [14, 411], [13, 500], [12, 300], [11, 500], [5, 500], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5288], [3, 50873], [4, 1435], [5, 656], [6, 154], [7, 12150], [8, 15522], [9, 548], [12, 500], [13, 500], [16, 20], [19, 124], [21, 903], [22, 5283], [23, 92]]"
2026-02-26T20:12:09.236659+00:00,KXNBAGAME-26FEB28TORWAS-TOR,sports,0.76,0.78,0.77,,0.02,-0.17241760122804403,25,15,,,False,"[[76, 125], [75, 114], [74, 60], [73, 200], [70, 5], [68, 2000], [66, 20], [56, 20], [52, 86], [51, 88], [50, 107], [49, 146], [48, 223], [47, 242], [46, 295], [37, 1001], [36, 20], [26, 20], [13, 1066], [12, 300], [11, 500], [5, 500], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5442], [3, 50996], [4, 290], [5, 1775], [6, 264], [7, 12258], [8, 15522], [9, 548], [12, 520], [13, 500], [16, 20], [19, 124], [21, 779], [22, 4664]]"
2026-02-26T20:19:07.913680+00:00,KXNBAGAME-26FEB28TORWAS-TOR,sports,0.73,0.77,0.75,,0.04,-0.1720062721795824,14,16,,,False,"[[73, 225], [71, 175], [70, 5], [68, 2000], [18, 647], [17, 2183], [14, 411], [13, 500], [12, 300], [11, 500], [5, 500], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5288], [3, 50873], [4, 1435], [5, 656], [6, 154], [7, 12150], [8, 15522], [9, 548], [12, 500], [13, 500], [16, 20], [19, 124], [21, 903], [22, 5283], [23, 92]]"
